nmId;rating;text
3642034;5;"Специально искала маленький , компактный фен, этот превзошёл мои ожидания, маленький и мощный, осталась довольна"
3642034;1;"Пришлось вернуть, т.к. очень вонял химией даже в холодном состоянии."
3642034;4;"Сушит неплохо. Но быстро перегревается и отключается. Надо постоянно нажимать кнопку холодного воздуха. Поэтому, если планируете плительно укладывать причёску, придётся поучится. А если быстро посушиться, то вполне подойдёт."
3642034;3;"Незаполнен гарантийный талон, к качеству пока притензий нет"
3642034;5;"Мне нравится, сушит хорошо."
3642034;5;"Целый,плотный. Не одноразовая китайская фигня."
3642034;5;"все работает, удобный в поездках"
3642034;5;"Замечательный,то что было нужно, складывается, не занимает много места, для своего размера мощность хорошая 👍"
3642034;5;"Рекомендую всём, всё нормально"
3642034;5;"Маленько был запах пластмасы вначале"
3642034;1;"Нет  насадки. Быстро перег"
3642034;1;"Пользуютсь  редко, поэтому не возратила. Запах ужасный"
3642034;5;"Прошло недели три точно не помню когда заказывала, всё работает, пришло всё целое, давольна, рекоменду товар, благодарю☺"
3642034;4;"Пока Всё нормально... Настораживает, что сильно греется. Мне хватает 3-4 мин. На большой мощности. Потому как, короткая стрижка.  Буду надеяться, что хватит на долго 🙏"
3642034;1;"При проверке в пункте вылетели пробки и везде погас свет. Пришла на следующий день - опять при включении фена вырубилось все электричество. Было весело... Фен я не взяла, но хотя бы посмеялись (над качеством товара)..."
3642034;2;"Через 2 недели задымился моторчик, время пользования в день не больше 10 минут, а так очень удобный был😔"
3642034;5;"Хороший фен, оказался мощный и материал изготовления приятный, прочный"
3642034;5;"Фен хороший. Минус в том что очень не удобно включается, имею ввиду кнопку"
3642034;1;"Он что, одноразовый? Сгорел (искры, запах) через неделю!"
3642034;1;"Быстро сушит, мощный в работе Продержался месяц (при не ежедневном пользовании) и сгорел"
3642034;3;"Был старый фен с такой же мощностью, но работал лучше. Уже месяц пользуюсь, запах гари до сих пор держится."
3642034;4;"Мощный , но ручка не складывается."
3642034;3;"Хороший фен,но в комлекте не было насадки,обидно"
3642034;5;"Всё! Без нареканий Отличный фен! Рекомендую! ✅"
3642034;5;"Быстро сушит. Для такой цены довольно мощный."
3642034;2;"Коробка помята, товар не упакован."
3642034;5;"Хороший качественный фен, достаточно мощный. Рекомендую."
3642034;5;"Отличный фен. Компактный, мощный. Покупкой довольны"
3642034;4;"Симпотичный Шумит. И пахнет пластмасой вкьюченный"
3642034;5;"Работает, однако слабоват"
3642034;5;"Всё супер! Для дорожеого фена идеально!!!"
3642034;5;"Работает, маленький, удобный,и цена приятная, спасибо продавцу🥰"
3642034;5;"Очень удобный, не громоздкий. Я очень довольна, давно искала именно такой маленький. Спасибо."
3642034;1;"Вечером получила, утром сушила короткие волосы и он не выключается"
3642034;5;"Отлично работает минусы нет рекомендую"
3642034;3;"Очень маленький, нет режимов, только включается и выключается!"
3642034;5;"Отличный фен. Компактный. Лёгкий.  Хорошо сушит."
3642034;2;"Сломался после двух месяцев использования"
3642034;3;"компактный, удобный, сушил волосы за 7-10 минут. сломался через 5 месяце. перестал включаться."
3642034;2;"Сгорел через 2 месяца"
3642034;5;"Качество Не выявил Рекомендую"
3642034;5;"Посоветовала парикмахер  и скинула  ссылку."
3642034;2;"Легкий, удобный Перегревается ровно через пол минуты и выключается при использовании не на максимальной температуре"
3642034;5;"Быстро пришёл, все целое пока все работает"
3642034;5;"хороший фен известной фирмы, удобный, ручка складывается"
3642034;4;"Удобный, мощный. Хотелось бы поменьше размером и полегче."
3642034;5;"Фен супер. Выбирала на подарок. Хозяика подарка очень довольна. Спасибо. Рекомендую."
3642034;4;"Нормальнвй дорожный фен Сначала был очень неприятный запах пластика , через несколько дней выветрился"
3642034;5;"Цена доступная. Конечно нагревается быстрее, чем был раньше того же производителя, что вообщем соответствует цене, это логично. Лишь бы поработал пару лет."
3642034;5;"Отличный дорожный фен, рекомендую к покупки"
3642034;5;"Фен отличный. Все работает. Два режима горячего воздуха и холодный. Небольшой , но очень удобный. Рекомендую к покупке."
3642034;5;"Прорезиненная ручка. У меня уже второй такой фен. Меня всё устраивает."
3642034;5;"Хороший цвет класный дует вроде нормально Дальге видно будет каков в деле"
3642034;1;"Это просто ужас, воняет так что отравиться можно, особенно когда включён!!!! Не берите!"
3642034;5;"Отличный фен, занимает мало места, если брать с собой в чемодан"
3642034;5;"Лёгкий, компактный, мягко сушит"
3642034;4;"Работает Пришёл без упаковки 😥"
3642034;5;"Удобный компактный хорошо упакован рекомендую"
3642034;1;"Коробка была вся заклеена скотчем. Фен не работал. Вонял палённым."
3642034;5;"Племянница довольна все работает"
3642034;5;"Компактный, удобно, что складывается, для обыкновенной быстрой сушки самое то. Недостатков нет."
3642034;1;"Сгорел через чуть больше месяца использования, возврат по браку отказали . Прежде чем брать почитайте ниже отзывы , у многих такая же причина , сгорел фен и отказ продавца . Товар не качественный, не берите !!!!!"
3642034;5;"Супер приятный малыш)"
3642034;5;"Компактный поездку удобна.хорошо сушит."
3642034;3;"В начале работал нормально, оба режима скорости переключались, но спустя несколько применений, прямо во время сушки автоматически переключился, теперь даже если переключать все равно не поменяет, будет дуть как во втором редиме. Ещё неудобство в том, что для холодного воздуха нужно постоянно зажимать кнопку, а не один раз нажать"
3642034;4;"Очень воняет горелым .... может, выветрится? Забрала..."
3642034;5;"Хорошо работает. Два режима. Переключатель скорости двигается с трудом."
3642034;5;"Удобно брать с собой,  мощность хорошая. Упаковка была повреждена Отличная цена и качество"
3642034;5;"Очень компактный и удобный фен.Для дороги очень подходящий,сушит даже длинные волосы.Феном очень довольна,рекомендую. Всё отлично Фен хороший,я очень довольна.Рекомендую к покупке."
3642034;5;"Отличный фен,для  поездки, для  бассейна,компактный,сушит хорошо,быстро."
3642034;5;"Компактный фен, все работает замечательно  хорошо упакованно. Спасибо большое."
3642034;5;"За такие деньги все хорошо. Пока работает"
3642034;5;"Очень понравилась фен, не шумный, удобный, компактный 👍, спасибо, рекомендую"
3642034;1;"Очень ка классный советую"
3642034;5;"Очень понравился 👍👍👍👍👍"
3642034;5;"Маленький, мощный, прекрасно укладывает. В дорогу отличный фен."
3642034;5;"Отлично сушит,провод длинный,что не мало важно, очень надеюсь, что прослужит долго."
3642034;5;"Минусов нет. Пользуюсь с апреля по июль, удобный, легкий, компактный."
3642034;5;"Фен хороший , форма и цвет понравились работает отлично"
3642034;1;"На третий день задымился. Капец. Скарлет такая фирма была хорошая, а тут раз и погас. 🤦 Жалко, дешево и быстро закончилось. Скупой платит дважды!"
3642034;4;"Очень красивый и приятно держать в руках,но испугал запах жженной пластмассы не стала забирать,я так на валдб купила чайник за 3 тыс который сломался через 6 мес а заявку на возврат отклонили!почему нельзя как то обязывать продавцов делать возврат денег?"
3642034;5;"фен сушит хорошо. в дорогу самое то"
3642034;3;"Компактный, мощный. Сгорел после 4х месяцев использования. Получила ожог."
3642034;5;"Хороший фен Понравился. Недостатков  не обнаружила."
3642034;5;"Компактный, со своей функцией справляется, лёгкий. Мне самое то. Спасибо!"
3642034;5;"Все хорошо упаковано,пришло целое Неудобная кропка вообще Фен маленький и компактный,удобно держать и сушить волосы,помещается в сумку и беру его с сн"
3642034;1;"Только внешний вид. Два раза посушила феном волосы, на третий раз кнопка включения не работала. Возврат не одобрили."
3642034;5;"Не большой, работает, спасибо)"
3642034;3;"Купили недавно, первый режим перестал работать уже после нескольких дней использования, запах перегоревшей  проводки не изчезает, может так и должно быть, а может скоро сломается. До этого два раза брали такого же плана дорожный фен и никаких нариканий не было."
3642034;5;"За такую цену хороший фен."
3642034;5;"Отличный фен нет слов😊"
3642034;5;"Занимает мало места! Сопло слетает,но не критично , можно и совсем убрать Удобно в дорогу"
3642034;5;"Мощный. Быстро сушит волосы."
3642034;5;"Пока все нравится. Посмотрим, сколько проработает"
3642034;5;"Все отлично, рабочий , мощный. Стильно выглядит и цена шикарная."
3642034;5;"Отличный фен ,рекомендую"
3642034;5;"Хороший фен. Очень удобная ручка, приятная на ощупь!👍 Посмотрим как будет дальше фен в использовании. На данный момент рекомендую!"
3642034;5;"Пока всё нравиться Позже отпишусь по факту использования феном."
3642034;5;"Люблю это фен. Нет первый раз его беру. Ручной переключатель на холодный воздух, для меня самое главное достоинство. Хорошо когда можно менять разную температуру  в ручном режиме, не переключая. Как будто стал слабоват, раньше  был мощнее."
3642034;1;"Легкий Через 2 недели начал дымиться"
3642034;2;"только сегодня забрала, стала сушить волосы на слабой мощности и он резко начал дуть сильнее,хотя кнопка была на первой мощности,потом замечаю из фена дым идет, спасибо мне им дальше пользоваться страшно"
3642034;5;"Тихо работает и мощный"
3642034;5;"Товар соответствует описанию,работает  и выполняет свои функции"
3642034;5;"После сушки волосы идеальные некогда такие красивые не были Советую очень хороший фен за хорошую цену 👍"
3642034;5;"Работает Немного пахнет пластиком может со временем пройдет"
3642034;4;"Все пока работает. Насадка постоянно вылетает, ее невозможно закрепить."
3642034;1;"Компактный Сломался очень быстро. За пару месяцев, хотя пользовались им раза три"
3642034;5;"Фен мне понравился, пришёл такой ,как и хотела. Лёгкий,удобно держать в руке. Есть запах,но надеюсь со временем пройдет Все функции рабочие,мощность вполне нормальная,дует хорошо,для домашнего использования самое то, удобно брать в дорогу."
3642034;5;"Сам товар Всё так Здорово"
3642034;5;"Супер  пока не пользовался все хорошо упаковано."
3642034;5;"Супер фен, лёгкий, складной, быстро сушит волосы Я всем довольна, пришёл за 2 дня, всë целое"
3642034;5;"Удобный, легки и просто классный"
3642034;5;"Фен  супер ,  лёгкий , удобный , работает  тихо , достаточно  мощный , волосы не  спутывает , получается  прекрасная укладка ,  я  выбирала по  отщывам , и  все  мои  ожидания оправдались ,  выбирала из  трёх , выбрала  этот  , спасибо Немнооо туговата  кнопка  переключения , но   для меня это  не  так  важно Однозначно  рекомендую  к  покупке"
3642034;5;"Фен отличный,взяла с собой в поездку.Испытание прошел на 5+Компактный,но работает не хуже домашнего профессионального Советую к покупке"
3642034;5;"Товар пришёл в целой упаковке. Сам фен имеет очень приличный вид, удобен, насадка способствует хорошей укладке волос. Покупала внучке. Она оооочень рада. Ей понравился фен."
3642034;5;"Всë отлично, и дизайн и качество!"
3642034;1;"Я понимаю, что это дешевый товар, но фен не продержался даже месяц! При условии что им воспользовались в общей сложности менее 10 раз. Делайте выводы. НЕ РЕКОМЕНДУЮ."
3642034;3;"Хотела взять этот фен, очень приятен тактильно, занимает минимум места, складывается, ничего лишнего, лёгкий, но....какой-то весь хлипкий, включила на пв проверить, запахло палёной пластмассой. Короче говоря, задумка отличная, а вот качество исполнения не понравилось."
3642034;1;"Приятное покрытие Бракованный товар Перестал работать, запахло горелым."
3642034;5;"Хороший фен. В дорогу отлично."
3642034;5;"Пока что работает включила один раз"
3642034;5;"Компактность , отличный товар"
3642034;5;"Фен хороший в дорогу на даче самое то"
3642034;5;"Всё хорошо, пользуюсь"
3642034;5;"Лёгкий, удобно держать в руке. Все исправно) Запах жженого пластика при первых трёх использованиях. Отличный фен. Спасибо продавцу)"
3642034;5;"Доставка Всё отлично, маленький, компактный, удобно будет брать с собой"
3642034;3;"Симпатичненький фен, работает хорошо. На столько хорошо, что чуток оплавилось горлышко. Как я понимаю, надо иногда переключать на холодный воздух. А, вот с насадкой беда. Такое ощущение, что она от другого фена. По диаметру подходит, но не закрепляется."
3642034;5;"Понравился фен. Маленький. Удобный. Думаю не подведёт"
3642034;5;"Ничего лишнего , удобный, лёгкий."
3642034;5;"Замечательный фен, для путешествий то, что нужно!"
3642034;4;"Фен хороший, но большеват, для меня кнопка включения неудобная"
3642034;5;"Маленький, лёгкий, удобный в пользовании. Спасибо продавцу и валберис за быструю доставку"
3642034;5;"Маленький,компактный Долго волосы сушишь корпус нагревается Впринципе за 700 руб подойдет для пользования"
3642034;5;"Компактный и рабочий )"
3642034;5;"Не габоритный, аккуратный.Все понравилось"
3642034;5;"Брала на подарок имениннице понравилось"
3642034;5;"Компактный , работает супер! Товар отличного качества! Спасибо продавцу."
3642034;5;"Долго искала фен, чтобы был не большой, удобный в дорогу и выбор пал на Скарлетт. Понравился, мощность, удобный в руке, с функцией охлаждения. Класс. Спасибо продавцу. Рекомендую. Минусов нет Рекомендую, кто ищет небольшой и удобный фен."
3642034;5;"Фен пришел целый ,хорошо упакован ."
3642034;5;"Отличный фен, компактный, довольно мощный, удобный в руке. Я довольна."
3642034;5;"Очень хороший фен. Отлично работает. Советую."
3642034;5;"Отличный товар рекомендую 👍 спасибо продавцу рекомендую"
3642034;5;"Очень хорошо сушит, бесшумный"
3642034;5;"Норм, для домашнего использования вполне устроил"
3642034;5;"Отличный фен,удобный в использовании Приобрела фен для поездок,очень удобный,компактный,хорошая мощность,отличное качество за эти деньги.Упаковка не повреждена,доставили в лучшем виде,спасибо."
3642034;5;"Нормальный фен за эти деньги"
3642034;5;"Удобный, небольшой, сушит 👍"
3642034;5;"Спасибо вам большое за ваше труд"
3642034;5;"Суперский, мне понравился. Нет Всё пришло👍 целое, работает. Я довольна. Спасибо продавцу"
3642034;5;"Фен на ощупь приятный. Все рабочее. Но запах резкий пластика в первые секунды напугал, побоялась.."
3642034;5;"Включила работает,надеюсь прослужит долго"
3642034;5;"Легкий, достаточно мощный, компактный, качественный пластик"
3642034;5;"Очень замечательный фен, именно то, что я хотела. Аккуратный, удобный, красивый. В работе удобный, три положения воздуха. Просто супер, качество на отлично. Советую к приобретению. Спасибо за отличный товар"
3642034;5;"Отличный фен. Уже заказывала такой, в чёрном цвете. Мощный, укладывает волосы хорошо. Удобный, длинный шнур. Пришло всё целое, во время. Рекомендую."
3642034;5;"Фен понравился. Маленький, складной, длинный провод. Очень удобный"
3642034;5;"Отличный фен,это моё.Искала в магазине не нашла,а у вас есть.У меня он уже третий.В дорогу брать удобно,ручка складывается и кнопка холодного воздуха есть.Спасибо Вам большое за быструю доставку и качественную упаковку."
3642034;5;"Работает, маленький, стильный. Всё отлично👍👏"
3642034;5;"упаковка целая,работает,удобный в руке,время покажет"
3642034;5;"Отличный фен за такую стоимость. Компактный, удобно держать в руке."
3642034;5;"Небольшой,но хорошо сушит. В дорогу удобно."
3642034;5;"Для девочки 10 лет самое оно! Советую"
3642034;5;"Отличный фен беру второй раз первый прослужил 10 лет"
3642034;5;"Замечательный фен. Маленький, компактный. Как раз для поездок"
3642034;5;"Работает Для холодного воздуха нужно держать кнопку"
3642034;5;"Приятный на ощупь,компактный.Волосы сушит. Предыдущий фен прослужил 12 с лишним лет.Надеюсь этот фен прослужит тоже долго😁 Понравился дизайн.Нужен был самый простой фен,со своей задачей справляется👍"
3642034;5;"Отличный фен, мощный"
3642034;5;"хороший маленький фен"
3642034;5;"Класс шумит тихо очень 👍👍👍"
3642034;5;"Товар соответствует описанию, продавца рекомендую."
3642034;5;"Все идиально работает"
3642034;5;"Фен понравился, удобен в использовании, лёгкий, в руке не скользит, длина кабеля что надо! Спасибо!!!"
3642034;5;"Тактильно приятный, работает В деле ещё не был поэтому посмотрим, пока пятёрка"
3642034;5;"Фен хороший, все исправно работает."
3642034;5;"Хороший фен , у меня такой был раньше , думаю прослужит долго"
3642034;5;"Фен недорогой, не очень мощеый, но мне подходит. Волосы сушит хорошо."
3642034;5;"Отлично работает супер"
3642034;4;"Для такой цены, просто прекрасный фен. Да, есть нюансы, переключатель заедает временами, но я думаю это мелочи. Для коротких волос в самый раз, и удобно брать с собой. Однозначно рекомендую"
3642034;4;"Неудобно холодный воздух включать, приходится занимать кнопку"
3642034;5;"Работает , брала в дорогу."
3642034;5;"Немного заедает кнопка скорости, а так работает отлично рекомендую"
3642034;4;"Практичный, красивый, надёжный товар 👍 э, рекомендую"
3642034;5;"Фен пришёл во время целые и хорошо работает"
3642034;5;"Понравился, маленький но очень мощный и удобный в испрлльзовании, доставка быстрая !! Все понравилось спасибо!!! Фен хороший!!"
3642034;4;"Очень жёсткая и неудобная кнопка включения"
3642034;5;"Отличный фен, всё устраивает"
3642034;5;"Очень удобный фен спасибо любим"
3642034;5;"Доставка по время, работает"
3642034;5;"Фен исправлен Всё так Сушит волосы быстро"
3642034;5;"Фен легкии, удобный. А в дорогу в отпуск и т д самый раз. Складывается. Места занимает мало. Советую."
3642034;5;"Шикарный, маленький, выглядит дорого за свою цену Все отлично"
3642034;3;"Не работал холодный воздух шел теплый"
3642034;5;"Отличный выбор 👍 Работает хорошо. Беру не первый раз"
3642034;4;"Слабый ,очень слабый"
3642034;2;"Маленький, удобно держать в руке, не тяжёлый, не скользкий Имеет неприятный запах от самого фена, но, думаю, со временем пройдёт Насадка из которой идёт поток горячего воздуха имеет расширение в стороны, тоесть поток воздуха, при укладке волос, выравнивание не получается аккуратным так как воздух, который идёт в стороны  с насадки лохматит волос Как то надо приспосабливаться,  лучше брать с прямо сделанной насадкой..."
3642034;5;"Проверила на пвз все работает. Купила на подарок."
3642034;5;"Фен понравился. Работает мягко, не шумит.  Довольно легкий. Две скорости.  Есть кнопка холодный воздух. Надеюсь прослужит долго. Всем удачных покупок!"
3642034;5;"Вполне себе приличный за свою цену. Взяла для работы на выезде. Удобно"
3642034;3;"Слабый, еле держится, даже таких денег не стоит"
3642034;4;"Недорогой, с задачей справляется Сначала при применении был запах резины, со временем исчез. Кнопка вкл/ выкл очень тугая, всегда с большим усилием приходится ей пользоваться."
3642034;5;"Не большой,но достаточно мощный. Пришел вовремя. 2 режима температуры-холодный и теплый. Теплый регулируется более сильной подачей воздуха.В руке удобно держать,лёгкий. Проверила - все работает. Рекомендую."
3642034;5;"Очень удобный и мощный, для укладки коротких стрижек идеально"
3642034;5;"Все понравилось Компактный, удобный, отлично выполняет свои функции. Купили сыну 8 лет для бассейна, он доволен. За такую цену, отличный фен. К покупке рекомендую."
3642034;4;"Хиленький, как дорожный сойдет, посмотри, на сколько хватит"
3642034;5;"Хороший фен, три режима, складной, но не очень маленький, удобно ложится в руку! Рекомендую! Минусов не обнаружила!"
3642034;5;"Легкий, рука не устает. Не шумный. Отличный фен за такие деньги"
3642034;5;"Хороший товар Работает спасибо продавцу"
3642034;5;"Классный,  мощный,  удобный"
3642034;1;"Здравствуйте. Во время сушки волос фен нагрелся и не работает."
3642034;5;"Удобный, небольшой, не шумный."
3642034;5;"Мощный,  жужжит хорошо, волосы сушит Сильно пахнет, когда включаешь фен, надеюсь запах пройдет Посмотрим, сколько проработает))"
3642034;5;"Хороший фен, довольно таки мощный. Хотя есть и более мощные, но нам для домашнего пользования и не густых волос, вполне подходящий. Порадовало, что он складной. Спасибо продавцу и WB"
3642034;5;"Фен супер,  работает."
3642034;5;"Фен рабочий 👍👍👍, компактный Минусов 🚫 Хороший,приятный на ощупь, целый, никаких повреждений нет. Прекрасно и быстро сушит волосы, не повреждая их! Я очень довольна☺"
3642034;5;"Фен симпатичный компактный, работает хорошо. Рекомендую"
3642034;5;"Работает хорошо 👍 рекомендую"
3642034;5;"Компактный, лёгкий, сушит отлично"
3642034;5;"Отличный фен, сушит быстро и не шумный"
3642034;5;"Хороший фен! Съемная насадка, подарок сестре понравился! Рекомендую!"
3642034;5;"Дочке понравилось👍👍👍👍"
3642034;5;"Маленький. Удобные. Сушит прекрасно. Спасибо"
3642034;5;"Отлично работает Всё ок! Материал классный"
3642034;5;"Какая прелесть, маленький,, мощный, шнур длинный,,,, недостатков нет,,,, очень понравился,,,, рекомендую"
3642034;4;"На вид как дорожный, маленький. Отказ."
3642034;5;"Маленький Кнопка холодного воздуха расположена очень неудобно Искала именно маленький, чтобы не держать далеко от головы, т к когда держу большой очень устаёт рука.  Пока без нареканий. Надеюсь отработает как и мой прежний долгие 20 лет!"
3642034;5;"Компактный и удобный!"
3642034;5;"отличный мощный классический фен...."
3642034;4;"Минус одну звезду, за вскрытую коробку. Хотелось бы чтоб такие товары лучше упаковывали."
3642034;3;"Сушит ,но на вид хлипкий"
3642034;5;"Компактный. Работает хорошо."
3642034;5;"Отличный фен, стильный серый, мощный"
3642034;5;"Хороший фен всё работает,аккуратный не большой в дорогу самое то супер."
3642034;5;"очень удобно Спасибо большое, мне очень понравилось"
3642034;5;"Фен пришел в рабочем состоянии. Шнур не греется. Не большой - походный вариант. Мне понравилося дизайн."
3642034;5;"Целый,работает.Спасибо"
3642034;5;"Хороший фен, работает"
3642034;5;"Спасибо продавцу. Очень хороший и компактный фен"
3642034;5;"Супер 👍👍👍 малыш, отличный фен , спасибо большое продавцу"
3642034;5;"Очень хороший бысто сушит волосы просто имба)))"
3642034;5;"Стоит своих денег В целом нормальный фен. Дует не сильно. 2 скорости. Собран не как популярный сейчас фен, но и стоит не 40к"
3642034;1;"Вежливые сотрудники Девушки к"
3642034;1;"Запах ужас Запах горелым пластиком при включении, мощность желает лучшего, ужас не советую"
3642034;5;"был уже такой фен, не рлохой сушит быстро, без дефектов."
3642034;5;"Всё отлично.Фириа Скарлет меня ни когда не подводила."
3642034;5;"Очень понравился, функция охлаждения имееться, хорошо сушит"
3642034;5;"Пришел целый, работает отлично"
3642034;5;"Удобный,компактный,упакован был хорошо, работает.Спасибо"
3642034;5;"Очень классно спасибо ☺️☺️☺️"
3642034;5;"Хороший фен,сушит волосы хорошо, спасибо продавцу."
3642034;5;"Соответствует своей цене"
3642034;5;"Прошло три недели,работает"
3642034;5;"Фен понравился) все работает) хорошая упаковка.       Спасибо!🌹"
3642034;3;"Кнопка, после нескольких раз использования, начала заедать и тяжело переключается, чтобы был холодный воздух нужно постоянно держать кнопку, а так обычный фен, свои функции выполняет"
3642034;5;"Целый, пластмасс хороший, все как заявлено. Упаковка целая Работает хорошо,отличный фен не пожалела о покупке. Спасибо продавцу"
3642034;5;"Товар рекомендую 👍 - Вид отличный. Работает."
3642034;5;"Отличный фен за свои деньги!"
3642034;5;"Фен очень удобный, присутствует холодныц воздух минусов не обнаружено я рад покупке"
3642034;5;"Отличный дорожный фен. Компактный."
3642034;5;"Отличный фён рекомендую продавца 👍"
3642034;5;"К сожалению пришлось отказаться по причине отпала не обходимость в покупке."
3642034;5;"мощный громкий, греется сильно, горячий воздух, чтобы воздух был холодный кнопку надо держать в принципе хороший фен, но не без минусов"
3642034;5;"Всё как в описании Отличный фен за свои деньги"
3642034;5;"Всё хорошо, рекомендую!"
3642034;5;"Мощный фен очень хороший рекомендую 👍"
3642034;5;"Фен хороший, но почему то не работает холодный воздух, а так всё хорошо Не работает холодный воздух"
3642034;4;"Пришёл в целой упаковке, работает норм"
3642034;5;"Пришёл рабочий, удобный не занимает много места. Посмотрим сколько прослужит."
3642034;5;"Вроде бы все нормально, дальше посмотрим"
3642034;5;"Покупала на подарок, в дорогу самое то! 😉"
3642034;5;"Работает, в деле не опробовала ещё. Брать с собой в бассейн, думаю самое то!"
3642034;5;"нормальный фен для своей ценовой категории"
3642034;5;"Пришло все целое, запакованно, миниатюрненький фен, брала для подарка. Товаром довольна Нет Хорош с собой в дорогу, на соревнования, классный"
3642034;5;"Пока работает_ нареканий нет"
3642034;4;"Фен хороший, всё работает - * пришел просто в коробке,даже не заклеенной пленкой"
3642034;5;"Удобный компактный, пришёл быстро"
3642034;5;"Работает прекрасно, Немного запах гари во время работы Для такой цены очень хорошее качество"
3642034;1;"Кнопка охлаждения не работает. При включении запах идёт. Отказ, не советую."
3642034;1;"Не большой, но мощный"
3642034;5;"Всё работает спасибо большое)"
3642034;3;"Работает, посмотрим что будет дальше. Если будет и дальше работать, то ченаи качество сообветствует"
3642034;5;"Отличный фен. Мощный. Холодный воздух дует прям холодный. Рекомендую"
3642034;5;"Отличный фен,жена довольна"
3642034;5;"Все хорошо, спасибо."
3642034;5;"За такую цену, огонь🔥"
3642034;5;"Цена, мощность, компактность Минусов пока нет Недавно сломался точно такой же, не сломался, а роняла несколько раз и стал трескаться корпус, но работал и даже горелым не пахло,  как писали, вот это качество.  12  лет использования. Посмотрим сколько этот прослужит"
3642034;5;"Не плохой,но отказ из за низкой мощности.В дорогу самое то!"
3642034;5;"Хороший маленький фен Все норм Хороший фен, со своей функцией справляется"
3642034;5;"Легкий и в меру мощный"
3642034;5;"Регулируется температура и скорость. Пока ничего Понравился."
3642034;5;"Хороший фен,удобный."
3642034;5;"Длинный шнур - За 800 рублей хороший фен. Запах был дня два, сейчас все нормально. Пользуюсь в основном на первой скорости."
3642034;5;"Пришло все целое. Работой довольна."
3642034;3;"Не очень сильный поток воздуха,волосы плохо прослушиваются. А так упаковка и дизайн,все соответствует.Пришло в коробке от этой фирмы."
3642034;5;"Маленький,компактный,со своей задачей справляется.Сначало при включении был запах,но со временем все прошло."
3642034;5;"Очень хорошо Отлично"
3642034;5;"Компактный. Визуально приятный. Работает. Надеюсь будет служить долго -"
3642034;5;"Хороший фен, отлично держать в руке, потому что ручка не скользит, компактный, рекомендую"
3642034;5;"Пришел вовремя, упаковано хорошо, работает, но присутствует запах, может от того что новый"
3642034;5;"Фен пришёл качественный, понравилось что шнур длинный 👍рекомендую"
